1000,10.289850625,408742,cache-references,82236247,100.0
1001,10.300243273,508010,cache-references,82237579,100.0
1002,10.310636894,489995,cache-references,82238358,100.0
1003,10.321008628,373691,cache-references,82238752,100.0
1004,10.331355048,351823,cache-references,82239757,100.0
1005,10.341750661,452573,cache-references,82240265,100.0
1006,10.35212022,476311,cache-references,82240846,100.0
1007,10.362407321,1183259,cache-references,82241192,100.0
1008,10.37280395,758833,cache-references,82242159,100.0
1009,10.383181894,1150138,cache-references,82243279,100.0
1010,10.393603195,582313,cache-references,82243999,100.0
1011,10.403987834,764845,cache-references,82244811,100.0
1012,10.41432603,490258,cache-references,82245688,100.0
1013,10.424709484,598566,cache-references,82246112,100.0
1014,10.435084376,819426,cache-references,82247053,100.0
1015,10.445483024,796154,cache-references,82247603,100.0
1016,10.455805923,1009598,cache-references,82247940,100.0
1017,10.46615122,596282,cache-references,82248290,100.0
1018,10.476466368,489245,cache-references,82248669,100.0
1019,10.486812753,722365,cache-references,82249375,100.0
1020,10.497184722,613912,cache-references,82249880,100.0
1021,10.507495086,527020,cache-references,82250330,100.0
1022,10.517906023,432066,cache-references,82251199,100.0
1023,10.528257804,460153,cache-references,82252039,100.0
1024,10.53868066,701973,cache-references,82253104,100.0
1025,10.549079474,1227401,cache-references,82254025,100.0
1026,10.559517303,671293,cache-references,82255096,100.0
1027,10.56987287,811900,cache-references,82255513,100.0
1028,10.580169763,777508,cache-references,82255644,100.0
1029,10.590530439,648010,cache-references,82256711,100.0
1030,10.601295853,1133721,cache-references,82259928,100.0
1031,10.611648888,737658,cache-references,82260577,100.0
1032,10.621965958,1132131,cache-references,82260502,100.0
1033,10.632268364,927794,cache-references,82260877,100.0
1034,10.642594376,817210,cache-references,82261041,100.0
1035,10.652887337,692494,cache-references,82261606,100.0
1036,10.663267133,554182,cache-references,82262175,100.0
1037,10.673601206,428803,cache-references,82262391,100.0
1038,10.683908911,434435,cache-references,82262711,100.0
1039,10.694227576,708580,cache-references,82262917,100.0
1040,10.704594067,605050,cache-references,82263823,100.0
1041,10.714957718,1075939,cache-references,82264590,100.0
1042,10.725417168,481828,cache-references,82265770,100.0
1043,10.735780299,494670,cache-references,82266106,100.0
1044,10.746104945,441309,cache-references,82266233,100.0
1045,10.756383502,364896,cache-references,82266678,100.0
1046,10.766844924,723838,cache-references,82267572,100.0
1047,10.7771218,1414777,cache-references,82267480,100.0
1048,10.787354187,644549,cache-references,82267293,100.0
1049,10.797657774,897719,cache-references,82267796,100.0
1050,10.807931814,439959,cache-references,82267576,100.0
1051,10.818208379,457147,cache-references,82267746,100.0
1052,10.828533312,510947,cache-references,82267946,100.0
1053,10.838908521,1226238,cache-references,82268620,100.0
1054,10.849268007,502659,cache-references,82269640,100.0
1055,10.859707772,626546,cache-references,82270228,100.0
1056,10.870050728,1154141,cache-references,82270832,100.0
1057,10.880409193,512810,cache-references,82271731,100.0
1058,10.89087702,427169,cache-references,82273273,100.0
1059,10.901328173,986926,cache-references,82274726,100.0
1060,10.911837737,611842,cache-references,82276363,100.0
1061,10.922295017,497839,cache-references,82277618,100.0
1062,10.932772035,907278,cache-references,82279216,100.0
1063,10.943282786,508395,cache-references,82280921,100.0
1064,10.953772956,459786,cache-references,82282403,100.0
1065,10.964281983,947564,cache-references,82283588,100.0
1066,10.974711847,592014,cache-references,82284286,100.0
1067,10.985039936,1060211,cache-references,82284413,100.0
1068,10.995344362,665040,cache-references,82284937,100.0
1069,11.005719475,426040,cache-references,82285468,100.0
1070,11.016095422,484016,cache-references,82286074,100.0
1071,11.026441043,869662,cache-references,82286387,100.0
1072,11.03678813,936818,cache-references,82287036,100.0
1073,11.047067257,999233,cache-references,82287504,100.0
1074,11.057489322,490857,cache-references,82288383,100.0
1075,11.067874132,663840,cache-references,82289135,100.0
1076,11.078219812,680784,cache-references,82290594,100.0
1077,11.088766424,822536,cache-references,82291380,100.0
1078,11.099140915,774895,cache-references,82292042,100.0
1079,11.109495046,453868,cache-references,82292746,100.0
1080,11.119873547,463882,cache-references,82293423,100.0
1081,11.130311609,987741,cache-references,82294014,100.0
1082,11.140594267,573801,cache-references,82294041,100.0
1083,11.150959186,462621,cache-references,82294412,100.0
1084,11.161227404,432429,cache-references,82294158,100.0
1085,11.171508339,491357,cache-references,82294200,100.0
1086,11.181734701,457879,cache-references,82294010,100.0
1087,11.192075796,424633,cache-references,82294572,100.0
1088,11.202413818,824128,cache-references,82294507,100.0
1089,11.212661277,809570,cache-references,82294231,100.0
1090,11.222935988,485226,cache-references,82294114,100.0
1091,11.233251559,426277,cache-references,82294483,100.0
1092,11.243584314,570847,cache-references,82294737,100.0
1093,11.253865338,599254,cache-references,82294702,100.0
1094,11.264174384,698433,cache-references,82294939,100.0
1095,11.274470733,492546,cache-references,82294996,100.0
1096,11.284779036,607049,cache-references,82295104,100.0
1097,11.295079407,664276,cache-references,82296222,100.0
1098,11.305613908,466723,cache-references,82297067,100.0
1099,11.315922484,487196,cache-references,82297245,100.0
1100,11.326210319,337054,cache-references,82297094,100.0
1101,11.33650881,362904,cache-references,82297260,100.0
1102,11.346837349,984261,cache-references,82297717,100.0
1103,11.357169047,479170,cache-references,82297839,100.0
1104,11.36749577,1196927,cache-references,82298040,100.0
1105,11.377784668,555334,cache-references,82298234,100.0
1106,11.388083941,460517,cache-references,82298181,100.0
1107,11.398314645,558113,cache-references,82297859,100.0
1108,11.408615048,474002,cache-references,82298247,100.0
1109,11.418952334,363647,cache-references,82298443,100.0
1110,11.429271861,419484,cache-references,82298711,100.0
1111,11.439601979,433500,cache-references,82298851,100.0
1112,11.449897607,785590,cache-references,82299001,100.0
1113,11.460289663,456659,cache-references,82299825,100.0
1114,11.470672359,498463,cache-references,82300243,100.0
1115,11.480959021,491670,cache-references,82300351,100.0
1116,11.491249991,459630,cache-references,82300600,100.0
1117,11.501604027,840370,cache-references,82300805,100.0
1118,11.511901036,800588,cache-references,82301643,100.0
1119,11.52232931,877737,cache-references,82301843,100.0
1120,11.532622533,914522,cache-references,82301878,100.0
1121,11.54286933,541680,cache-references,82301607,100.0
1122,11.553142035,1134734,cache-references,82301524,100.0
1123,11.563446767,866044,cache-references,82301549,100.0
1124,11.573684174,1060847,cache-references,82301219,100.0
1125,11.583952166,966152,cache-references,82301554,100.0
1126,11.594220428,656868,cache-references,82301151,100.0
1127,11.604467572,452136,cache-references,82300778,100.0
1128,11.614754437,528704,cache-references,82301129,100.0
1129,11.625060473,477131,cache-references,82301303,100.0
1130,11.635395481,790342,cache-references,82301282,100.0
1131,11.645664481,967864,cache-references,82301270,100.0
1132,11.655974872,463747,cache-references,82301245,100.0
1133,11.666166446,737548,cache-references,82300866,100.0
1134,11.676506813,892801,cache-references,82301170,100.0
1135,11.686833794,655984,cache-references,82301650,100.0
1136,11.697254305,944995,cache-references,82302603,100.0
1137,11.707624329,510033,cache-references,82303088,100.0
1138,11.717961168,1122694,cache-references,82303442,100.0
1139,11.728377189,659834,cache-references,82304147,100.0
1140,11.738686718,1131454,cache-references,82304349,100.0
1141,11.749033223,761819,cache-references,82304630,100.0
1142,11.75932078,588288,cache-references,82304572,100.0
1143,11.769571249,2063033,cache-references,82304070,100.0
1144,11.779842745,1783873,cache-references,82303989,100.0
1145,11.790092541,1352126,cache-references,82303800,100.0
1146,11.800359795,609634,cache-references,82304292,100.0
1147,11.81076076,508575,cache-references,82305093,100.0
1148,11.821123074,449960,cache-references,82305477,100.0
1149,11.831477002,1309382,cache-references,82305931,100.0
1150,11.841864494,451401,cache-references,82306458,100.0
1151,11.852180569,805793,cache-references,82306481,100.0
1152,11.862482321,664944,cache-references,82306657,100.0
1153,11.872774603,547411,cache-references,82306673,100.0
1154,11.883073775,826665,cache-references,82306728,100.0
1155,11.893348946,738494,cache-references,82306399,100.0
1156,11.903625518,1242156,cache-references,82306422,100.0
1157,11.913846094,756737,cache-references,82306176,100.0
1158,11.924164222,1077572,cache-references,82306294,100.0
1159,11.934453827,749703,cache-references,82306260,100.0
1160,11.944737535,1228446,cache-references,82306420,100.0
1161,11.955081007,764367,cache-references,82306641,100.0
1162,11.965459556,908940,cache-references,82307325,100.0
1163,11.975775532,828214,cache-references,82307429,100.0
1164,11.986054316,539981,cache-references,82307246,100.0
1165,11.996279069,961935,cache-references,82306969,100.0
1166,12.006593955,584996,cache-references,82307125,100.0
1167,12.016902396,460771,cache-references,82307169,100.0
1168,12.027192505,502230,cache-references,82307229,100.0
1169,12.03747929,980458,cache-references,82307237,100.0
1170,12.047791304,734038,cache-references,82307320,100.0
1171,12.05810509,306707,cache-references,82307619,100.0
1172,12.068441659,519896,cache-references,82307767,100.0
1173,12.078748561,718220,cache-references,82307823,100.0
1174,12.089042911,568592,cache-references,82307891,100.0
1175,12.099328835,1009401,cache-references,82307958,100.0
1176,12.109647197,485686,cache-references,82308230,100.0
1177,12.1199702,996891,cache-references,82308506,100.0
1178,12.130257912,538008,cache-references,82308300,100.0
1179,12.140551307,784586,cache-references,82308339,100.0
1180,12.150845848,701751,cache-references,82308814,100.0
1181,12.16121727,462003,cache-references,82309016,100.0
1182,12.171525542,517343,cache-references,82309202,100.0
1183,12.181833577,544571,cache-references,82309384,100.0
1184,12.192146627,353666,cache-references,82309801,100.0
1185,12.202488138,430991,cache-references,82310208,100.0
1186,12.212878275,334537,cache-references,82310995,100.0
1187,12.223282118,445276,cache-references,82311748,100.0
1188,12.233680929,376628,cache-references,82312438,100.0
1189,12.244062219,348863,cache-references,82313146,100.0
1190,12.254466271,387468,cache-references,82313944,100.0
1191,12.264817899,266483,cache-references,82314272,100.0
1192,12.275210842,939565,cache-references,82314835,100.0
1193,12.285588149,850864,cache-references,82315521,100.0
1194,12.295994028,1279305,cache-references,82316145,100.0
1195,12.306243007,349369,cache-references,82315927,100.0
1196,12.31657655,488346,cache-references,82316132,100.0
1197,12.326884595,413763,cache-references,82316385,100.0
1198,12.337232713,419579,cache-references,82316743,100.0
1199,12.347502353,711160,cache-references,82316810,100.0
1200,12.357913571,692950,cache-references,82317520,100.0
1201,12.368309123,474991,cache-references,82318275,100.0
1202,12.378695983,406797,cache-references,82318558,100.0
1203,12.389012784,342880,cache-references,82319096,100.0
1204,12.399419882,383093,cache-references,82319703,100.0
1205,12.409757973,847645,cache-references,82320229,100.0
1206,12.420197753,552270,cache-references,82321455,100.0
1207,12.430675691,1234517,cache-references,82322127,100.0
1208,12.441023585,542132,cache-references,82322461,100.0
1209,12.451341652,407630,cache-references,82323033,100.0
1210,12.461746439,362728,cache-references,82323393,100.0
1211,12.472063566,539627,cache-references,82323588,100.0
1212,12.482383976,452296,cache-references,82324032,100.0
1213,12.492775614,361345,cache-references,82324830,100.0
1214,12.503129106,608678,cache-references,82324720,100.0
1215,12.513464678,754540,cache-references,82325583,100.0
1216,12.5238726,452025,cache-references,82326262,100.0
1217,12.534211813,807559,cache-references,82326337,100.0
1218,12.544514094,773567,cache-references,82326456,100.0
1219,12.554955186,1125756,cache-references,82327233,100.0
1220,12.565292042,985530,cache-references,82327180,100.0
1221,12.575563022,517417,cache-references,82327381,100.0
1222,12.585782189,440150,cache-references,82326802,100.0
1223,12.59602926,429694,cache-references,82326453,100.0
1224,12.606137971,1246742,cache-references,82325550,100.0
1225,12.616458325,700102,cache-references,82325485,100.0
1226,12.62673282,514347,cache-references,82325589,100.0
1227,12.637061591,866659,cache-references,82325887,100.0
1228,12.647428915,1037056,cache-references,82326475,100.0
1229,12.657809775,403698,cache-references,82326858,100.0
1230,12.668144492,1083037,cache-references,82327168,100.0
1231,12.678442323,854037,cache-references,82327416,100.0
1232,12.688845792,760132,cache-references,82327978,100.0
1233,12.699193265,691199,cache-references,82328513,100.0
1234,12.709593656,1071428,cache-references,82329085,100.0
1235,12.719942286,692898,cache-references,82329611,100.0
1236,12.730251627,1380382,cache-references,82329782,100.0
1237,12.740626536,506709,cache-references,82329975,100.0
1238,12.750879114,443598,cache-references,82329775,100.0
1239,12.76114562,535346,cache-references,82329537,100.0
1240,12.771334686,1844986,cache-references,82328687,100.0
1241,12.781557013,1978406,cache-references,82328235,100.0
1242,12.791773159,780207,cache-references,82327907,100.0
1243,12.802004724,992383,cache-references,82327388,100.0
1244,12.812244333,767895,cache-references,82327179,100.0
1245,12.822432245,967258,cache-references,82326535,100.0
1246,12.83267319,629462,cache-references,82326151,100.0
1247,12.842894751,899410,cache-references,82325782,100.0
1248,12.853188249,837859,cache-references,82325870,100.0
1249,12.863512518,695672,cache-references,82326241,100.0
1250,12.873877227,474752,cache-references,82326496,100.0
1251,12.884191027,1212528,cache-references,82326754,100.0
1252,12.89450318,572789,cache-references,82326887,100.0
1253,12.904773408,418782,cache-references,82327039,100.0
1254,12.915123677,496112,cache-references,82327185,100.0
1255,12.92547226,411001,cache-references,82327515,100.0
1256,12.935798825,424282,cache-references,82327741,100.0
1257,12.946092417,635824,cache-references,82327631,100.0
1258,12.956413728,1147736,cache-references,82328019,100.0
1259,12.966750858,767782,cache-references,82328576,100.0
1260,12.977190013,481647,cache-references,82329522,100.0
1261,12.987611204,430686,cache-references,82330280,100.0
1262,12.998038919,451823,cache-references,82331073,100.0
1263,13.008395039,472820,cache-references,82331760,100.0
1264,13.018850972,808706,cache-references,82332738,100.0
1265,13.029299325,892107,cache-references,82333267,100.0
1266,13.039618306,820430,cache-references,82333809,100.0
1267,13.049995958,1131512,cache-references,82334348,100.0
1268,13.060349942,1087205,cache-references,82334376,100.0
1269,13.070641736,712134,cache-references,82334801,100.0
1270,13.081080479,1238836,cache-references,82335596,100.0
1271,13.091471066,717733,cache-references,82336307,100.0
1272,13.101881084,937494,cache-references,82336710,100.0
1273,13.112131983,649755,cache-references,82336522,100.0
1274,13.122393649,1261129,cache-references,82336385,100.0
1275,13.132770043,720173,cache-references,82336982,100.0
1276,13.143160202,1105540,cache-references,82337325,100.0
1277,13.15343038,544388,cache-references,82337271,100.0
1278,13.163733024,1040277,cache-references,82337314,100.0
1279,13.174041973,560793,cache-references,82337282,100.0
1280,13.184280177,1003111,cache-references,82337113,100.0
1281,13.194571901,542192,cache-references,82337198,100.0
1282,13.204892438,1266055,cache-references,82337269,100.0
1283,13.215215241,562097,cache-references,82337450,100.0
1284,13.225440511,913960,cache-references,82337077,100.0
1285,13.235780594,704138,cache-references,82337345,100.0
1286,13.246087134,654437,cache-references,82337491,100.0
1287,13.256393409,663306,cache-references,82337361,100.0
1288,13.266656479,732320,cache-references,82337375,100.0
1289,13.276911619,765694,cache-references,82337141,100.0
1290,13.287189117,809028,cache-references,82336863,100.0
1291,13.297445092,490508,cache-references,82336693,100.0
1292,13.307693163,473541,cache-references,82336499,100.0
1293,13.317963038,503381,cache-references,82336232,100.0
1294,13.328212983,451073,cache-references,82336101,100.0
1295,13.338467073,461215,cache-references,82336103,100.0
1296,13.34879926,433711,cache-references,82336242,100.0
1297,13.359135099,441162,cache-references,82336421,100.0
1298,13.369464784,444313,cache-references,82336725,100.0
1299,13.379808759,421050,cache-references,82336877,100.0
1300,13.390123551,397375,cache-references,82337174,100.0
1301,13.400404106,1080341,cache-references,82337139,100.0
1302,13.410739666,636707,cache-references,82337522,100.0
1303,13.4211028,430189,cache-references,82337806,100.0
1304,13.431422126,464636,cache-references,82337938,100.0
1305,13.44176269,507704,cache-references,82338071,100.0
1306,13.452062826,352709,cache-references,82338162,100.0
1307,13.462309893,381583,cache-references,82337925,100.0
1308,13.472621373,660626,cache-references,82338062,100.0
1309,13.482940588,697398,cache-references,82338247,100.0
1310,13.493267438,496695,cache-references,82338702,100.0
1311,13.503637273,439613,cache-references,82338933,100.0
1312,13.51396573,454493,cache-references,82338965,100.0
1313,13.524263595,460956,cache-references,82339380,100.0
1314,13.534649086,1017003,cache-references,82339836,100.0
1315,13.544991782,542747,cache-references,82340262,100.0
1316,13.555312802,1084277,cache-references,82340198,100.0
1317,13.565624462,746677,cache-references,82340342,100.0
1318,13.57598597,500185,cache-references,82340779,100.0
1319,13.586268727,415068,cache-references,82340621,100.0
1320,13.596502145,318009,cache-references,82340562,100.0
1321,13.606860504,429370,cache-references,82340726,100.0
1322,13.617189269,556802,cache-references,82340939,100.0
1323,13.627518571,355477,cache-references,82341130,100.0
1324,13.637832681,810539,cache-references,82341188,100.0
1325,13.648158721,503560,cache-references,82341530,100.0
1326,13.658443839,415352,cache-references,82341387,100.0
1327,13.668745329,479527,cache-references,82341480,100.0
1328,13.679048109,461316,cache-references,82341612,100.0
1329,13.689367595,433468,cache-references,82341653,100.0
1330,13.699655613,434429,cache-references,82341601,100.0
1331,13.709940263,401535,cache-references,82341761,100.0
1332,13.72032249,456028,cache-references,82342119,100.0
1333,13.730555563,731341,cache-references,82341751,100.0
1334,13.740848781,779739,cache-references,82341771,100.0
1335,13.751153167,980096,cache-references,82341813,100.0
1336,13.761411944,977093,cache-references,82342101,100.0
1337,13.772055261,1836783,cache-references,82343619,100.0
1338,13.782297455,922942,cache-references,82343407,100.0
1339,13.792625677,881528,cache-references,82343562,100.0
1340,13.802887718,1318254,cache-references,82343431,100.0
1341,13.813103162,505050,cache-references,82343058,100.0
1342,13.823326285,1002244,cache-references,82342749,100.0
1343,13.833637954,936757,cache-references,82342715,100.0
1344,13.844102353,952751,cache-references,82343544,100.0
1345,13.854304148,577182,cache-references,82343239,100.0
1346,13.864639199,852204,cache-references,82343565,100.0
1347,13.874932492,708987,cache-references,82343560,100.0
1348,13.885274991,1004738,cache-references,82343669,100.0
1349,13.89549934,701895,cache-references,82343395,100.0
1350,13.905794978,1026448,cache-references,82343631,100.0
1351,13.916197321,722825,cache-references,82344309,100.0
1352,13.926842757,925326,cache-references,82346168,100.0
1353,13.937155556,787135,cache-references,82346147,100.0
1354,13.94743843,768966,cache-references,82346183,100.0
1355,13.957734906,1002380,cache-references,82346293,100.0
1356,13.96804883,714239,cache-references,82346464,100.0
1357,13.978324943,1021725,cache-references,82346492,100.0
1358,13.988663473,667158,cache-references,82346527,100.0
1359,13.999023873,651153,cache-references,82347062,100.0
1360,14.009387629,496670,cache-references,82347473,100.0
1361,14.019733618,368655,cache-references,82347458,100.0
1362,14.029999692,370214,cache-references,82347242,100.0
1363,14.04021791,542775,cache-references,82346921,100.0
1364,14.050471954,1272627,cache-references,82347033,100.0
1365,14.060875521,378314,cache-references,82347432,100.0
1366,14.071191072,448045,cache-references,82347680,100.0
1367,14.081476266,512893,cache-references,82347537,100.0
1368,14.091799807,478116,cache-references,82348038,100.0
1369,14.102170698,666548,cache-references,82348252,100.0
1370,14.112531095,837149,cache-references,82348439,100.0
1371,14.122830322,977143,cache-references,82348513,100.0
1372,14.133141466,871173,cache-references,82348665,100.0
1373,14.143438245,1010767,cache-references,82348759,100.0
1374,14.153808524,753862,cache-references,82349484,100.0
1375,14.164227849,605422,cache-references,82350111,100.0
1376,14.174609303,552287,cache-references,82350357,100.0
1377,14.184939924,960650,cache-references,82350815,100.0
1378,14.195298763,921295,cache-references,82351159,100.0
1379,14.20572714,553364,cache-references,82351594,100.0
1380,14.216021755,925685,cache-references,82351706,100.0
1381,14.226285076,796681,cache-references,82351633,100.0
1382,14.236637885,565296,cache-references,82351870,100.0
1383,14.246943513,523357,cache-references,82351955,100.0
1384,14.257241305,436344,cache-references,82351979,100.0
1385,14.267579901,444123,cache-references,82352165,100.0
1386,14.277858904,383819,cache-references,82352041,100.0
1387,14.288177175,379622,cache-references,82352300,100.0
1388,14.298484062,431660,cache-references,82352406,100.0
1389,14.308814661,745108,cache-references,82352441,100.0
1390,14.319120811,620778,cache-references,82352784,100.0
1391,14.329450052,1021481,cache-references,82352829,100.0
1392,14.339790834,581370,cache-references,82353293,100.0
1393,14.350210699,1008656,cache-references,82353852,100.0
1394,14.360543779,438445,cache-references,82354033,100.0
1395,14.370872077,793070,cache-references,82354263,100.0
1396,14.381190876,684592,cache-references,82354364,100.0
1397,14.391496002,505457,cache-references,82354537,100.0
1398,14.401827369,443104,cache-references,82354700,100.0
1399,14.412145342,449570,cache-references,82354710,100.0
1400,14.422410934,481126,cache-references,82354538,100.0
1401,14.432725432,399534,cache-references,82354770,100.0
1402,14.443056688,473531,cache-references,82354945,100.0
1403,14.453383458,424609,cache-references,82354996,100.0
1404,14.463617712,442450,cache-references,82354717,100.0
1405,14.473891656,929571,cache-references,82354878,100.0
1406,14.484282014,708260,cache-references,82355691,100.0
1407,14.494701871,490422,cache-references,82356172,100.0
1408,14.505102986,517615,cache-references,82356572,100.0
1409,14.51540913,379511,cache-references,82356986,100.0
1410,14.525814432,452878,cache-references,82357668,100.0
1411,14.536247798,683531,cache-references,82358372,100.0
1412,14.546649164,605207,cache-references,82358933,100.0
1413,14.557033815,972060,cache-references,82359432,100.0
1414,14.56739373,634962,cache-references,82360010,100.0
1415,14.577808343,502701,cache-references,82360523,100.0
1416,14.588243796,745022,cache-references,82361267,100.0
1417,14.598649063,714499,cache-references,82361900,100.0
1418,14.609069348,351658,cache-references,82362430,100.0
1419,14.619472536,308221,cache-references,82362998,100.0
1420,14.629819166,377945,cache-references,82363375,100.0
1421,14.640177931,503053,cache-references,82363443,100.0
1422,14.650445281,435955,cache-references,82363679,100.0
1423,14.660823827,362281,cache-references,82364284,100.0
1424,14.671238295,452179,cache-references,82364670,100.0
1425,14.681596806,1109580,cache-references,82365129,100.0
1426,14.692002504,552258,cache-references,82365713,100.0
1427,14.702336436,591364,cache-references,82365831,100.0
1428,14.712671581,406922,cache-references,82365994,100.0
1429,14.723007064,466761,cache-references,82366344,100.0
1430,14.733367679,392589,cache-references,82366810,100.0
1431,14.743756563,569975,cache-references,82367357,100.0
1432,14.754123452,387349,cache-references,82367526,100.0
1433,14.764447118,443258,cache-references,82367934,100.0
1434,14.774815043,1823946,cache-references,82368075,100.0
1435,14.785178026,1316472,cache-references,82368252,100.0
1436,14.79547424,1392088,cache-references,82368345,100.0
1437,14.805733113,508086,cache-references,82368461,100.0
1438,14.816076111,527969,cache-references,82368543,100.0
1439,14.826287006,310529,cache-references,82367999,100.0
1440,14.836573962,829346,cache-references,82367785,100.0
1441,14.846775739,1220707,cache-references,82367339,100.0
1442,14.857014258,983579,cache-references,82366891,100.0
1443,14.867223008,1077947,cache-references,82366609,100.0
1444,14.877525514,1213677,cache-references,82366401,100.0
1445,14.887780712,885344,cache-references,82366524,100.0
1446,14.898053489,692401,cache-references,82366250,100.0
1447,14.908347447,480426,cache-references,82366227,100.0
1448,14.918629187,962139,cache-references,82366423,100.0
1449,14.929013236,320255,cache-references,82366968,100.0
1450,14.939399339,354153,cache-references,82367286,100.0
1451,14.949758977,1181264,cache-references,82367500,100.0
1452,14.960095723,729400,cache-references,82367613,100.0
1453,14.970360569,874115,cache-references,82367567,100.0
1454,14.980681287,696011,cache-references,82367955,100.0
1455,14.99107221,754874,cache-references,82368495,100.0
1456,15.00144376,675201,cache-references,82369152,100.0
1457,15.011853832,1121781,cache-references,82369662,100.0
1458,15.022239372,648789,cache-references,82369722,100.0
1459,15.032410353,1182625,cache-references,82369108,100.0
1460,15.04268658,970040,cache-references,82368860,100.0
1461,15.052835607,1338866,cache-references,82368036,100.0
1462,15.063095036,491772,cache-references,82367933,100.0
1463,15.073336329,818466,cache-references,82367460,100.0
1464,15.083560751,879396,cache-references,82367313,100.0
1465,15.093888165,947383,cache-references,82367579,100.0
1466,15.104291841,561673,cache-references,82368435,100.0
1467,15.114724878,512749,cache-references,82369096,100.0
1468,15.125147529,424658,cache-references,82369447,100.0
1469,15.135465228,433600,cache-references,82370020,100.0
1470,15.145850435,583280,cache-references,82370202,100.0
1471,15.156230882,841695,cache-references,82370407,100.0
1472,15.16650304,710522,cache-references,82370449,100.0
1473,15.176867026,545219,cache-references,82370891,100.0
1474,15.187226119,473098,cache-references,82371093,100.0
1475,15.19756641,464313,cache-references,82371327,100.0
1476,15.207844463,1142318,cache-references,82371167,100.0
1477,15.218160603,708441,cache-references,82371367,100.0
1478,15.228488427,914492,cache-references,82371369,100.0
1479,15.238785743,747249,cache-references,82371366,100.0
1480,15.249072275,472363,cache-references,82371456,100.0
1481,15.259404908,473652,cache-references,82371492,100.0
1482,15.269690182,644195,cache-references,82371435,100.0
1483,15.279993871,719951,cache-references,82371555,100.0
1484,15.29022361,407729,cache-references,82371336,100.0
1485,15.300540093,643585,cache-references,82371451,100.0
1486,15.310880445,704000,cache-references,82371582,100.0
1487,15.321218372,476968,cache-references,82371875,100.0
1488,15.331536846,317945,cache-references,82371986,100.0
1489,15.341854726,439635,cache-references,82372092,100.0
1490,15.35219498,436528,cache-references,82372273,100.0
1491,15.36250301,418348,cache-references,82372394,100.0
1492,15.37281259,675293,cache-references,82372427,100.0
1493,15.383150227,742112,cache-references,82372842,100.0
1494,15.393533554,924830,cache-references,82372970,100.0
1495,15.40383214,803665,cache-references,82373307,100.0
1496,15.414180872,883612,cache-references,82373616,100.0
1497,15.424597661,561463,cache-references,82373927,100.0
1498,15.434905435,673156,cache-references,82374163,100.0
1499,15.445259559,709678,cache-references,82374376,100.0
1000,10.216175348,1071641,cache-references,54428235,66.66
1001,10.226457619,2157606,cache-references,54418349,66.65
1002,10.236566465,2257235,cache-references,54418291,66.65
